Clave Municipio,"Clave 
Estado",Región,Estado,Municipio,Tipo de población,saving_deposits,sight_deposits,term_deposits,debit_deposits
21028,21,Centro Sur y Oriente,Puebla,Camocuautla,Rural,19,59,1,0
21029,21,Centro Sur y Oriente,Puebla,Caxhuacan,Rural,188,402,25,0
21030,21,Centro Sur y Oriente,Puebla,Coatepec,Rural,13,14,0,0
21031,21,Centro Sur y Oriente,Puebla,Coatzingo,Rural,286,125,21,0
21032,21,Centro Sur y Oriente,Puebla,Cohetzala,Rural,182,55,8,0
21033,21,Centro Sur y Oriente,Puebla,Cohuecán,En Transición,488,252,31,0
21034,21,Centro Sur y Oriente,Puebla,Coronango,Semi-urbano,590,"1,549",176,0
21035,21,Centro Sur y Oriente,Puebla,Coxcatlán,Semi-urbano,536,783,99,1
21036,21,Centro Sur y Oriente,Puebla,Coyomeapan,En Transición,170,127,4,0
21037,21,Centro Sur y Oriente,Puebla,Coyotepec,Rural,190,134,9,0
21038,21,Centro Sur y Oriente,Puebla,Cuapiaxtla de Madero,En Transición,718,413,52,0
21039,21,Centro Sur y Oriente,Puebla,Cuautempan,En Transición,101,129,0,0
21040,21,Centro Sur y Oriente,Puebla,Cuautinchán,En Transición,504,414,58,0
21041,21,Centro Sur y Oriente,Puebla,Cuautlancingo,Urbano,"2,105","3,981",716,35
21042,21,Centro Sur y Oriente,Puebla,Cuayuca de Andrade,Rural,201,101,19,0
21043,21,Centro Sur y Oriente,Puebla,Cuetzalan del Progreso,Semi-urbano,"1,873","17,193","2,545",0
21044,21,Centro Sur y Oriente,Puebla,Cuyoaco,Semi-urbano,179,267,20,0
21045,21,Centro Sur y Oriente,Puebla,Chalchicomula de Sesma,Semi-urbano,"1,196",298,847,0
21046,21,Centro Sur y Oriente,Puebla,Chapulco,En Transición,441,848,59,0
21047,21,Centro Sur y Oriente,Puebla,Chiautla,Semi-urbano,"2,032","1,468",359,0
21048,21,Centro Sur y Oriente,Puebla,Chiautzingo,Semi-urbano,812,781,46,0
21049,21,Centro Sur y Oriente,Puebla,Chiconcuautla,Semi-urbano,1,0,0,0
21050,21,Centro Sur y Oriente,Puebla,Chichiquila,Semi-urbano,798,646,23,0
21051,21,Centro Sur y Oriente,Puebla,Chietla,Semi-urbano,"3,957",963,648,0
21052,21,Centro Sur y Oriente,Puebla,Chigmecatitlán,Rural,162,71,2,0
21053,21,Centro Sur y Oriente,Puebla,Chignahuapan,Urbano,285,635,46,1
21054,21,Centro Sur y Oriente,Puebla,Chignautla,Semi-urbano,436,515,35,4
21055,21,Centro Sur y Oriente,Puebla,Chila,En Transición,749,490,109,0
21056,21,Centro Sur y Oriente,Puebla,Chila de la Sal,Rural,55,35,4,0
21057,21,Centro Sur y Oriente,Puebla,Honey,En Transición,1,14,0,0
21058,21,Centro Sur y Oriente,Puebla,Chilchotla,Semi-urbano,193,139,6,0
21059,21,Centro Sur y Oriente,Puebla,Chinantla,Rural,234,89,10,0
21060,21,Centro Sur y Oriente,Puebla,Domingo Arenas,En Transición,65,177,6,0
21061,21,Centro Sur y Oriente,Puebla,Eloxochitlán,En Transición,93,"2,558",61,0
21062,21,Centro Sur y Oriente,Puebla,Epatlán,Rural,347,139,57,2
21063,21,Centro Sur y Oriente,Puebla,Esperanza,En Transición,177,70,10,0
21064,21,Centro Sur y Oriente,Puebla,Francisco Z. Mena,Semi-urbano,175,65,5,0
21065,21,Centro Sur y Oriente,Puebla,General Felipe Ángeles,Semi-urbano,"2,063","1,179",135,0
21066,21,Centro Sur y Oriente,Puebla,Guadalupe,En Transición,635,466,97,0
21067,21,Centro Sur y Oriente,Puebla,Guadalupe Victoria,Semi-urbano,89,102,7,0
21068,21,Centro Sur y Oriente,Puebla,Hermenegildo Galeana,En Transición,107,172,8,0
21069,21,Centro Sur y Oriente,Puebla,Huaquechula,Semi-urbano,"1,964",841,59,0
21070,21,Centro Sur y Oriente,Puebla,Huatlatlauca,En Transición,502,235,22,0
21071,21,Centro Sur y Oriente,Puebla,Huauchinango,Urbano,"3,260",506,59,19
21072,21,Centro Sur y Oriente,Puebla,Huehuetla,Semi-urbano,831,"1,484",101,0
21073,21,Centro Sur y Oriente,Puebla,Huehuetlán El Chico,En Transición,"2,101","1,483",510,6
21074,21,Centro Sur y Oriente,Puebla,Huejotzingo,Urbano,"2,244","3,210",269,2
21075,21,Centro Sur y Oriente,Puebla,Hueyapan,En Transición,197,394,18,0
21076,21,Centro Sur y Oriente,Puebla,Hueytamalco,Semi-urbano,"1,020","7,794","1,017",0
21077,21,Centro Sur y Oriente,Puebla,Hueytlalpan,En Transición,199,953,62,0
21078,21,Centro Sur y Oriente,Puebla,Huitzilan de Serdán,Semi-urbano,879,"1,603",40,0
21079,21,Centro Sur y Oriente,Puebla,Huitziltepec,En Transición,"2,477","1,945",235,35
21080,21,Centro Sur y Oriente,Puebla,Atlequizayan,Rural,124,329,46,5
21081,21,Centro Sur y Oriente,Puebla,Ixcamilpa de Guerrero,Rural,98,21,4,0
21082,21,Centro Sur y Oriente,Puebla,Ixcaquixtla,En Transición,"1,107",663,78,0
21083,21,Centro Sur y Oriente,Puebla,Ixtacamaxtitlán,Semi-urbano,348,180,23,0
21084,21,Centro Sur y Oriente,Puebla,Ixtepec,En Transición,395,"1,049",136,0
21085,21,Centro Sur y Oriente,Puebla,Izúcar de Matamoros,Urbano,"14,534","4,675","1,763",116
21086,21,Centro Sur y Oriente,Puebla,Jalpan,En Transición,60,25,1,0
21087,21,Centro Sur y Oriente,Puebla,Jolalpan,En Transición,863,408,65,0
21088,21,Centro Sur y Oriente,Puebla,Jonotla,Rural,272,"1,151",129,0
21089,21,Centro Sur y Oriente,Puebla,Jopala,En Transición,76,28,1,0
21090,21,Centro Sur y Oriente,Puebla,Juan C. Bonilla,Semi-urbano,412,619,88,0
21091,21,Centro Sur y Oriente,Puebla,Juan Galindo,En Transición,18,15,2,0
21092,21,Centro Sur y Oriente,Puebla,Juan N. Méndez,En Transición,492,277,28,0
21093,21,Centro Sur y Oriente,Puebla,Lafragua,En Transición,103,74,0,0
21094,21,Centro Sur y Oriente,Puebla,Libres,Semi-urbano,234,338,11,0
21095,21,Centro Sur y Oriente,Puebla,"Magdalena Tlatlauquitepec, La",Rural,81,37,0,0
21096,21,Centro Sur y Oriente,Puebla,Mazapiltepec de Juárez,Rural,150,115,20,1
21097,21,Centro Sur y Oriente,Puebla,Mixtla,Rural,376,152,21,0
21098,21,Centro Sur y Oriente,Puebla,Molcaxac,En Transición,"1,232",748,129,0
21099,21,Centro Sur y Oriente,Puebla,Cañada Morelos,Semi-urbano,532,269,21,0
21100,21,Centro Sur y Oriente,Puebla,Naupan,En Transición,1,0,79,0
21101,21,Centro Sur y Oriente,Puebla,Nauzontla,Rural,58,212,23,0
21102,21,Centro Sur y Oriente,Puebla,Nealtican,En Transición,278,140,15,0
21103,21,Centro Sur y Oriente,Puebla,Nicolás Bravo,En Transición,273,507,45,0
21104,21,Centro Sur y Oriente,Puebla,Nopalucan,Semi-urbano,785,866,49,0
21105,21,Centro Sur y Oriente,Puebla,Ocotepec,En Transición,30,42,2,0
21106,21,Centro Sur y Oriente,Puebla,Ocoyucan,Semi-urbano,696,570,55,0
21107,21,Centro Sur y Oriente,Puebla,Olintla,En Transición,246,313,7,0
21108,21,Centro Sur y Oriente,Puebla,Oriental,Semi-urbano,183,444,32,0
21109,21,Centro Sur y Oriente,Puebla,Pahuatlán,Semi-urbano,6,94,1,0
21110,21,Centro Sur y Oriente,Puebla,Palmar de Bravo,Urbano,"3,536","2,153",352,0
21111,21,Centro Sur y Oriente,Puebla,Pantepec,Semi-urbano,118,57,4,0
21112,21,Centro Sur y Oriente,Puebla,Petlalcingo,En Transición,678,334,95,0
21113,21,Centro Sur y Oriente,Puebla,Piaxtla,Rural,407,178,25,0
21114,21,Centro Sur y Oriente,Puebla,Puebla,Metrópoli,"41,294","85,235","10,004","1,399"
21115,21,Centro Sur y Oriente,Puebla,Quecholac,Urbano,"4,117","2,615",381,1
21116,21,Centro Sur y Oriente,Puebla,Quimixtlán,Semi-urbano,271,262,3,0
21117,21,Centro Sur y Oriente,Puebla,Rafael Lara Grajales,Semi-urbano,393,601,75,0
21118,21,Centro Sur y Oriente,Puebla,"Reyes de Juárez, Los",Semi-urbano,"1,578","1,084",163,0
21119,21,Centro Sur y Oriente,Puebla,San Andrés Cholula,Urbano,"2,726","4,100","1,157",26
21120,21,Centro Sur y Oriente,Puebla,San Antonio Cañada,En Transición,"3,377",195,45,0
21121,21,Centro Sur y Oriente,Puebla,San Diego La Mesa Tochimiltzingo,Rural,19,8,0,0
21122,21,Centro Sur y Oriente,Puebla,San Felipe Teotlalcingo,En Transición,310,316,23,0
21123,21,Centro Sur y Oriente,Puebla,San Felipe Tepatlán,Rural,100,169,2,0
21124,21,Centro Sur y Oriente,Puebla,San Gabriel Chilac,Semi-urbano,843,"1,180",75,0
21125,21,Centro Sur y Oriente,Puebla,San Gregorio Atzompa,En Transición,195,185,19,1
21126,21,Centro Sur y Oriente,Puebla,San Jerónimo Tecuanipan,En Transición,200,181,7,0
21127,21,Centro Sur y Oriente,Puebla,San Jerónimo Xayacatlán,Rural,318,141,51,0
21128,21,Centro Sur y Oriente,Puebla,San José Chiapa,En Transición,411,388,40,0
21129,21,Centro Sur y Oriente,Puebla,San José Miahuatlán,En Transición,440,657,42,0
21130,21,Centro Sur y Oriente,Puebla,San Juan Atenco,Rural,74,23,10,0
21131,21,Centro Sur y Oriente,Puebla,San Juan Atzompa,Rural,151,99,4,0
21132,21,Centro Sur y Oriente,Puebla,San Martín Texmelucan,Urbano,"4,953","4,643",617,0
21133,21,Centro Sur y Oriente,Puebla,San Martín Totoltepec,Rural,74,79,14,0
21134,21,Centro Sur y Oriente,Puebla,San Matías Tlalancaleca,Semi-urbano,210,782,44,0
21135,21,Centro Sur y Oriente,Puebla,San Miguel Ixitlán,Rural,41,22,5,0
21136,21,Centro Sur y Oriente,Puebla,San Miguel Xoxtla,En Transición,265,829,56,1
21137,21,Centro Sur y Oriente,Puebla,San Nicolás Buenos Aires,En Transición,288,106,7,0
21138,21,Centro Sur y Oriente,Puebla,San Nicolás de los Ranchos,En Transición,204,162,3,0
21139,21,Centro Sur y Oriente,Puebla,San Pablo Anicano,Rural,265,175,38,0
21140,21,Centro Sur y Oriente,Puebla,San Pedro Cholula,Urbano,"6,181","4,761","1,098",37
21141,21,Centro Sur y Oriente,Puebla,San Pedro Yeloixtlahuaca,Rural,374,176,34,0
21142,21,Centro Sur y Oriente,Puebla,San Salvador El Seco,Semi-urbano,"2,032",937,110,7
21143,21,Centro Sur y Oriente,Puebla,San Salvador El Verde,Semi-urbano,913,"1,333",99,0
21144,21,Centro Sur y Oriente,Puebla,San Salvador Huixcolotla,Semi-urbano,"2,661","1,663",92,0
21145,21,Centro Sur y Oriente,Puebla,San Sebastián Tlacotepec,En Transición,413,956,7,0
21146,21,Centro Sur y Oriente,Puebla,Santa Catarina Tlaltempan,Rural,84,40,3,0
21147,21,Centro Sur y Oriente,Puebla,Santa Inés Ahuatempan,En Transición,483,324,37,0
21148,21,Centro Sur y Oriente,Puebla,Santa Isabel Cholula,En Transición,484,277,153,0
21149,21,Centro Sur y Oriente,Puebla,Santiago Miahuatlán,Semi-urbano,941,"2,114",97,1
21150,21,Centro Sur y Oriente,Puebla,Huehuetlán El Grande,En Transición,334,195,2,0
21151,21,Centro Sur y Oriente,Puebla,Santo Tomás Hueyotlipan,En Transición,"1,121",680,93,0
21152,21,Centro Sur y Oriente,Puebla,Soltepec,En Transición,440,257,36,0
21153,21,Centro Sur y Oriente,Puebla,Tecali de Herrera,Semi-urbano,"2,985","1,879",230,0
21154,21,Centro Sur y Oriente,Puebla,Tecamachalco,Urbano,"12,932","9,045","1,510",416
21155,21,Centro Sur y Oriente,Puebla,Tecomatlán,En Transición,350,138,17,0
21156,21,Centro Sur y Oriente,Puebla,Tehuacán,Semi-metrópoli,"27,975","31,939","3,229",658
21157,21,Centro Sur y Oriente,Puebla,Tehuitzingo,En Transición,"1,302",260,196,0
21158,21,Centro Sur y Oriente,Puebla,Tenampulco,En Transición,293,"1,501",145,0
21159,21,Centro Sur y Oriente,Puebla,Teopantlán,Rural,100,34,13,0
21160,21,Centro Sur y Oriente,Puebla,Teotlalco,Rural,227,99,11,0
21161,21,Centro Sur y Oriente,Puebla,Tepanco de López,Semi-urbano,"1,702","1,847",180,0
21162,21,Centro Sur y Oriente,Puebla,Tepango de Rodríguez,Rural,71,381,21,0
21163,21,Centro Sur y Oriente,Puebla,Tepatlaxco de Hidalgo,Semi-urbano,101,877,37,0
21164,21,Centro Sur y Oriente,Puebla,Tepeaca,Urbano,"8,659","4,370",511,32
21165,21,Centro Sur y Oriente,Puebla,Tepemaxalco,Rural,21,5,4,0
21166,21,Centro Sur y Oriente,Puebla,Tepeojuma,En Transición,514,190,47,1
21167,21,Centro Sur y Oriente,Puebla,Tepetzintla,En Transición,14,158,0,0
21168,21,Centro Sur y Oriente,Puebla,Tepexco,En Transición,436,173,22,0
21169,21,Centro Sur y Oriente,Puebla,Tepexi de Rodríguez,Semi-urbano,"2,556","1,529",132,0
21170,21,Centro Sur y Oriente,Puebla,Tepeyahualco,Semi-urbano,541,567,23,0
21171,21,Centro Sur y Oriente,Puebla,Tepeyahualco de Cuauhtémoc,Rural,"1,167","1,022",138,50
21172,21,Centro Sur y Oriente,Puebla,Tetela de Ocampo,Semi-urbano,74,355,18,0
21173,21,Centro Sur y Oriente,Puebla,Teteles de Avila Castillo,En Transición,78,150,11,0
21174,21,Centro Sur y Oriente,Puebla,Teziutlán,Urbano,"4,063","2,817",325,767
21175,21,Centro Sur y Oriente,Puebla,Tianguismanalco,En Transición,497,314,23,0
21176,21,Centro Sur y Oriente,Puebla,Tilapa,En Transición,"1,568",611,204,0
21177,21,Centro Sur y Oriente,Puebla,Tlacotepec de Benito Juárez,Urbano,"5,856","4,194",407,0
21178,21,Centro Sur y Oriente,Puebla,Tlacuilotepec,Semi-urbano,1,9,1,0
21179,21,Centro Sur y Oriente,Puebla,Tlachichuca,Semi-urbano,519,296,15,0
21180,21,Centro Sur y Oriente,Puebla,Tlahuapan,Semi-urbano,"1,110","1,986",112,0
21181,21,Centro Sur y Oriente,Puebla,Tlaltenango,En Transición,41,218,21,0
21182,21,Centro Sur y Oriente,Puebla,Tlanepantla,En Transición,959,630,76,0
21183,21,Centro Sur y Oriente,Puebla,Tlaola,Semi-urbano,2,5,0,0
21184,21,Centro Sur y Oriente,Puebla,Tlapacoya,En Transición,1,6,0,0
21185,21,Centro Sur y Oriente,Puebla,Tlapanalá,En Transición,974,358,36,0
21186,21,Centro Sur y Oriente,Puebla,Tlatlauquitepec,Urbano,"1,175","1,893",137,0
21187,21,Centro Sur y Oriente,Puebla,Tlaxco,Rural,3,4,1,0
21188,21,Centro Sur y Oriente,Puebla,Tochimilco,Semi-urbano,441,244,23,0
21189,21,Centro Sur y Oriente,Puebla,Tochtepec,Semi-urbano,"2,491","1,709",182,0
21190,21,Centro Sur y Oriente,Puebla,Totoltepec de Guerrero,Rural,63,53,7,0
21191,21,Centro Sur y Oriente,Puebla,Tulcingo,En Transición,169,"2,217",368,0
21192,21,Centro Sur y Oriente,Puebla,Tuzamapan de Galeana,En Transición,582,"1,885",161,0
21193,21,Centro Sur y Oriente,Puebla,Tzicatlacoyan,En Transición,140,65,9,0
21194,21,Centro Sur y Oriente,Puebla,Venustiano Carranza,Semi-urbano,361,721,62,0
21195,21,Centro Sur y Oriente,Puebla,Vicente Guerrero,Semi-urbano,224,"8,219",132,73
21196,21,Centro Sur y Oriente,Puebla,Xayacatlán de Bravo,Rural,152,75,14,0
21197,21,Centro Sur y Oriente,Puebla,Xicotepec,Urbano,73,131,18,12
21198,21,Centro Sur y Oriente,Puebla,Xicotlán,Rural,28,12,1,0
21199,21,Centro Sur y Oriente,Puebla,Xiutetelco,Semi-urbano,429,605,39,0
21200,21,Centro Sur y Oriente,Puebla,Xochiapulco,Rural,149,145,15,0
21201,21,Centro Sur y Oriente,Puebla,Xochiltepec,Rural,254,195,56,0
21202,21,Centro Sur y Oriente,Puebla,Xochitlán de Vicente Suárez,En Transición,298,518,29,0
21203,21,Centro Sur y Oriente,Puebla,Xochitlán Todos Santos,En Transición,646,401,50,0
21204,21,Centro Sur y Oriente,Puebla,Yaonáhuac,En Transición,106,259,2,0
21205,21,Centro Sur y Oriente,Puebla,Yehualtepec,Semi-urbano,"2,838","1,860",334,0
21206,21,Centro Sur y Oriente,Puebla,Zacapala,Rural,647,356,49,0
21207,21,Centro Sur y Oriente,Puebla,Zacapoaxtla,Urbano,"1,887","2,657",221,187
21208,21,Centro Sur y Oriente,Puebla,Zacatlán,Urbano,69,900,153,13
21209,21,Centro Sur y Oriente,Puebla,Zapotitlán,En Transición,994,844,93,0
21210,21,Centro Sur y Oriente,Puebla,Zapotitlán de Méndez,En Transición,215,823,112,0
21211,21,Centro Sur y Oriente,Puebla,Zaragoza,Semi-urbano,307,773,51,0
21212,21,Centro Sur y Oriente,Puebla,Zautla,Semi-urbano,821,"1,043",73,0
21213,21,Centro Sur y Oriente,Puebla,Zihuateutla,En Transición,5,5,0,0
21214,21,Centro Sur y Oriente,Puebla,Zinacatepec,Semi-urbano,"1,497","1,594",75,0
21215,21,Centro Sur y Oriente,Puebla,Zongozotla,Rural,107,296,12,0
21216,21,Centro Sur y Oriente,Puebla,Zoquiapan,Rural,74,368,62,0
21217,21,Centro Sur y Oriente,Puebla,Zoquitlán,Semi-urbano,34,260,11,0
22001,22,Occidente y Bajío,Querétaro,Amealco de Bonfil,Urbano,"10,799","13,798","2,675",113
22002,22,Occidente y Bajío,Querétaro,Pinal de Amoles,Semi-urbano,"1,328","19,796","4,674",578
22003,22,Occidente y Bajío,Querétaro,Arroyo Seco,En Transición,923,"13,974","2,270",954
22004,22,Occidente y Bajío,Querétaro,Cadereyta de Montes,Urbano,"7,703","187,216","17,887",708
22005,22,Occidente y Bajío,Querétaro,Colón,Urbano,"15,536","21,276","4,753",22
22006,22,Occidente y Bajío,Querétaro,Corregidora,Urbano,"21,598","70,665","9,852","4,912"
22007,22,Occidente y Bajío,Querétaro,Ezequiel Montes,Semi-urbano,"6,016","20,410","1,825",695
22008,22,Occidente y Bajío,Querétaro,Huimilpan,Semi-urbano,"6,831","8,406","9,311",30
22009,22,Occidente y Bajío,Querétaro,Jalpan de Serra,Semi-urbano,"1,460","28,913","5,408","2,579"
22010,22,Occidente y Bajío,Querétaro,Landa de Matamoros,Semi-urbano,403,"12,737","3,137",749
22011,22,Occidente y Bajío,Querétaro,"Marqués, El",Urbano,"16,057","31,238","3,664",201
22012,22,Occidente y Bajío,Querétaro,Pedro Escobedo,Urbano,"8,706","32,040","1,758","2,201"
22013,22,Occidente y Bajío,Querétaro,Peñamiller,Semi-urbano,"1,824","3,003",207,0
22014,22,Occidente y Bajío,Querétaro,Querétaro,Metrópoli,"176,236","371,688","56,301","38,129"
22015,22,Occidente y Bajío,Querétaro,San Joaquín,En Transición,82,168,21,0
22016,22,Occidente y Bajío,Querétaro,San Juan del Río,Urbano,"26,461","94,670","8,788","3,514"
22017,22,Occidente y Bajío,Querétaro,Tequisquiapan,Urbano,"38,507","18,050","11,540","4,006"
22018,22,Occidente y Bajío,Querétaro,Tolimán,Semi-urbano,"7,558","3,825","1,716",29
23001,23,Sur,Quintana Roo,Cozumel,Urbano,"3,694","3,497","1,982",28
23002,23,Sur,Quintana Roo,Felipe Carrillo Puerto,Urbano,"4,425","2,870",509,1
23003,23,Sur,Quintana Roo,Isla Mujeres,Semi-urbano,281,174,58,1
23004,23,Sur,Quintana Roo,Othón P. Blanco,Urbano,"8,696","16,288",851,392
23005,23,Sur,Quintana Roo,Benito Juárez,Semi-metrópoli,"12,043","28,702","3,667",190
23006,23,Sur,Quintana Roo,José María Morelos,Semi-urbano,"1,496",643,34,57
23007,23,Sur,Quintana Roo,Lázaro Cárdenas,Semi-urbano,"1,882","3,250",247,0
23008,23,Sur,Quintana Roo,Solidaridad,Semi-metrópoli,"2,736","13,124","1,188",230
23009,23,Sur,Quintana Roo,Tulum,Semi-urbano,"3,178","2,339",599,1
23010,23,Sur,Quintana Roo,Bacalar,Semi-urbano,"1,269",420,23,0
23011,23,Sur,Quintana Roo,Puerto Morelos,Semi-urbano,69,46,2,0
24001,24,Noreste,San Luis Potosí,Ahualulco,Semi-urbano,892,663,11,0
24002,24,Noreste,San Luis Potosí,Alaquines,En Transición,277,551,29,0
24003,24,Noreste,San Luis Potosí,Aquismón,Semi-urbano,762,"6,782",792,0
24004,24,Noreste,San Luis Potosí,Armadillo de los Infante,Rural,99,51,2,0
24005,24,Noreste,San Luis Potosí,Cárdenas,Semi-urbano,"2,642","5,293",183,0
24006,24,Noreste,San Luis Potosí,Catorce,En Transición,11,95,13,0
24007,24,Noreste,San Luis Potosí,Cedral,Semi-urbano,44,636,55,0
24008,24,Noreste,San Luis Potosí,Cerritos,Semi-urbano,263,694,87,0
24009,24,Noreste,San Luis Potosí,Cerro de San Pedro,En Transición,72,132,18,0
24010,24,Noreste,San Luis Potosí,Ciudad del Maíz,Semi-urbano,"3,966","2,153",443,44
24011,24,Noreste,San Luis Potosí,Ciudad Fernández,Semi-urbano,"10,376","10,378",615,13
24012,24,Noreste,San Luis Potosí,Tancanhuitz de Santos,Semi-urbano,229,"2,507",178,0
24013,24,Noreste,San Luis Potosí,Ciudad Valles,Urbano,"6,807","6,874",549,62
24014,24,Noreste,San Luis Potosí,Coxcatlán,Semi-urbano,136,"1,698",250,0
24015,24,Noreste,San Luis Potosí,Charcas,Semi-urbano,123,306,63,0
24016,24,Noreste,San Luis Potosí,Ebano,Semi-urbano,"2,195","8,491",556,542
24017,24,Noreste,San Luis Potosí,Guadalcázar,Semi-urbano,310,571,170,0
24018,24,Noreste,San Luis Potosí,Huehuetlán,Semi-urbano,246,"2,233",187,50
24019,24,Noreste,San Luis Potosí,Lagunillas,En Transición,178,630,56,0
24020,24,Noreste,San Luis Potosí,Matehuala,Urbano,678,"8,201",499,91
24021,24,Noreste,San Luis Potosí,Mexquitic de Carmona,Urbano,"1,524","1,445",301,0
24022,24,Noreste,San Luis Potosí,Moctezuma,Semi-urbano,632,840,36,0
24023,24,Noreste,San Luis Potosí,Rayón,Semi-urbano,570,853,58,0
24024,24,Noreste,San Luis Potosí,Rioverde,Urbano,"22,999","18,743","1,362",90
24025,24,Noreste,San Luis Potosí,Salinas,Semi-urbano,"1,869","1,064",91,0
24026,24,Noreste,San Luis Potosí,San Antonio,En Transición,40,928,46,0
24027,24,Noreste,San Luis Potosí,San Ciro de Acosta,En Transición,"2,121","2,560",225,0
24028,24,Noreste,San Luis Potosí,San Luis Potosí,Semi-metrópoli,"173,870","107,968","24,866","4,858"
24029,24,Noreste,San Luis Potosí,San Martín Chalchicuautla,Semi-urbano,132,779,23,0
24030,24,Noreste,San Luis Potosí,San Nicolás Tolentino,Rural,82,52,9,0
24031,24,Noreste,San Luis Potosí,Santa Catarina,En Transición,122,187,11,0
24032,24,Noreste,San Luis Potosí,Santa María del Río,Semi-urbano,"3,777","1,773","1,570",0
24033,24,Noreste,San Luis Potosí,Santo Domingo,En Transición,172,85,5,0
24034,24,Noreste,San Luis Potosí,San Vicente Tancuayalab,En Transición,409,"4,666",336,331
24035,24,Noreste,San Luis Potosí,Soledad de Graciano Sánchez,Semi-metrópoli,"41,531","28,210","5,879",36
24036,24,Noreste,San Luis Potosí,Tamasopo,Semi-urbano,824,"3,151",646,221
24037,24,Noreste,San Luis Potosí,Tamazunchale,Urbano,"1,366","12,177","1,424",201
24038,24,Noreste,San Luis Potosí,Tampacán,En Transición,379,"1,423",72,0
24039,24,Noreste,San Luis Potosí,Tampamolón Corona,En Transición,138,789,43,0
24040,24,Noreste,San Luis Potosí,Tamuín,Semi-urbano,704,"3,852",245,456
24041,24,Noreste,San Luis Potosí,Tanlajás,Semi-urbano,145,"1,944",151,0
24042,24,Noreste,San Luis Potosí,Tanquián de Escobedo,En Transición,164,"1,093",27,0
24043,24,Noreste,San Luis Potosí,Tierra Nueva,En Transición,166,72,26,0
24044,24,Noreste,San Luis Potosí,Vanegas,En Transición,18,212,11,0
24045,24,Noreste,San Luis Potosí,Venado,En Transición,119,618,73,0
24046,24,Noreste,San Luis Potosí,Villa de Arriaga,Semi-urbano,"1,246",634,47,0
24047,24,Noreste,San Luis Potosí,Villa de Guadalupe,En Transición,17,114,28,0
24048,24,Noreste,San Luis Potosí,Villa de la Paz,En Transición,11,354,36,0
24049,24,Noreste,San Luis Potosí,Villa de Ramos,Semi-urbano,556,171,4,0
24050,24,Noreste,San Luis Potosí,Villa de Reyes,Urbano,"5,759","2,917",617,639
24051,24,Noreste,San Luis Potosí,Villa Hidalgo,Semi-urbano,700,406,23,0
24052,24,Noreste,San Luis Potosí,Villa Juárez,En Transición,156,118,19,0
24053,24,Noreste,San Luis Potosí,Axtla de Terrazas,Semi-urbano,611,"5,588",995,40
24054,24,Noreste,San Luis Potosí,Xilitla,Semi-urbano,243,"5,050",708,0
24055,24,Noreste,San Luis Potosí,Zaragoza,Semi-urbano,573,552,117,0
24056,24,Noreste,San Luis Potosí,Villa de Arista,Semi-urbano,"2,175","1,414",46,2
24057,24,Noreste,San Luis Potosí,Matlapa,Semi-urbano,"1,050","8,061",615,625
24058,24,Noreste,San Luis Potosí,"Naranjo, El",Semi-urbano,"7,145","4,959",563,32
25001,25,Noroeste,Sinaloa,Ahome,Semi-metrópoli,801,"4,114",532,167
25002,25,Noroeste,Sinaloa,Angostura,Semi-urbano,320,388,307,0
25003,25,Noroeste,Sinaloa,Badiraguato,Semi-urbano,18,26,7,0
25004,25,Noroeste,Sinaloa,Concordia,Semi-urbano,"4,145","2,828",167,322
25005,25,Noroeste,Sinaloa,Cosalá,Semi-urbano,269,"2,402",106,0
25006,25,Noroeste,Sinaloa,Culiacán,Metrópoli,"15,337","10,095","1,327",513
25007,25,Noroeste,Sinaloa,Choix,Semi-urbano,12,114,34,0
25008,25,Noroeste,Sinaloa,Elota,Urbano,"1,006",599,42,0
25009,25,Noroeste,Sinaloa,Escuinapa,Urbano,"17,880","1,552","1,168",8
25010,25,Noroeste,Sinaloa,"Fuerte, El",Urbano,249,940,31,4
25011,25,Noroeste,Sinaloa,Guasave,Urbano,982,"2,255",133,43
25012,25,Noroeste,Sinaloa,Mazatlán,Semi-metrópoli,"27,315","13,823","3,022",330
25013,25,Noroeste,Sinaloa,Mocorito,Semi-urbano,444,335,424,0
25014,25,Noroeste,Sinaloa,Rosario,Urbano,"21,509","1,210",254,0
25015,25,Noroeste,Sinaloa,Salvador Alvarado,Urbano,257,"1,528",106,0
25016,25,Noroeste,Sinaloa,San Ignacio,Semi-urbano,640,369,27,0
25017,25,Noroeste,Sinaloa,Sinaloa,Urbano,189,530,29,0
25018,25,Noroeste,Sinaloa,Navolato,Urbano,"5,799","1,709",206,16
26001,26,Noroeste,Sonora,Aconchi,Rural,5,5,0,0
26002,26,Noroeste,Sonora,Agua Prieta,Urbano,13,165,25,0
26003,26,Noroeste,Sonora,Alamos,Semi-urbano,182,420,75,3
26004,26,Noroeste,Sonora,Altar,En Transición,1,29,3,0
26005,26,Noroeste,Sonora,Arivechi,Rural,1,0,0,0
26006,26,Noroeste,Sonora,Arizpe,Rural,2,3,0,0
26007,26,Noroeste,Sonora,Atil,Rural,1,0,9,0
26008,26,Noroeste,Sonora,Bacadéhuachi,Rural,1,0,0,0
26009,26,Noroeste,Sonora,Bacanora,Rural,0,1,1,0
26010,26,Noroeste,Sonora,Bacerac,Rural,0,0,0,0
26011,26,Noroeste,Sonora,Bacoachi,Rural,0,0,0,0
